time;position;velocity;reward;puff;CTRL;Cloud;Switch_ID;teleport;port_A;port_B;port_C;Trigger;optoport;Systime;Keyboard;
51,96;-243,7901;29;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4227773;NONE;
51,97;-240,3101;11;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4328603;NONE;
51,98;-238,9901;22;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4420610;NONE;
51,99;-236,3501;10;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4514066;NONE;
52;-235,1501;13;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4613419;NONE;
52,01;-233,5901;26;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4709358;NONE;
52,02;-230,4701;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4802922;NONE;
52,03;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4893769;NONE;
52,04;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.4998000;NONE;
52,05;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5094178;NONE;
52,06;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5184982;NONE;
52,07;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5283727;NONE;
52,08;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5376053;NONE;
52,09;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5469546;NONE;
52,1;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5566194;NONE;
52,11;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5666478;NONE;
52,12;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5761708;NONE;
52,13;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.5856627;NONE;
52,14;-230,3501;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6045168;NONE;
52,15;-230,3501;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6136307;NONE;
52,16;-230,2301;6;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6225744;NONE;
52,17;-229,5101;9;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6330732;NONE;
52,18;-228,4301;22;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6432824;NONE;
52,19;-225,7901;28;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6528773;NONE;
52,2;-222,4301;17;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6617459;NONE;
52,21;-220,3901;36;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6718674;NONE;
52,22;-216,0701;19;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6813547;NONE;
52,23;-213,7901;39;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.6906434;NONE;
52,24;-209,1101;40;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7004469;NONE;
52,25;-204,3101;23;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7095808;NONE;
52,26;-201,5501;48;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7200969;NONE;
52,27;-195,7901;50;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7292960;NONE;
52,28;-189,7901;31;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7395123;NONE;
52,29;-186,0701;72;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7486739;NONE;
52,3;-177,4301;85;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7582971;NONE;
52,31;-167,2301;126;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7686967;NONE;
52,32;-152,1101;184;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7793783;NONE;
52,33;-130,0301;242;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.7901465;NONE;
52,34;-100,9901;226;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8004672;NONE;
52,35;-73,87009;202;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8111887;NONE;
52,36;-49,63009;161;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8206093;NONE;
52,37;-30,31009;134;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8307859;NONE;
52,38;-14,23009;100;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8402967;NONE;
52,39;-2,230088;73;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8506430;NONE;
52,4;6,529912;28;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8596948;NONE;
52,41;9,889912;49;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8698388;NONE;
52,42;15,76991;32;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8785401;NONE;
52,43;19,60991;5;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8886086;NONE;
52,44;20,20991;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.8985339;NONE;
52,45;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9078457;NONE;
52,46;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9167711;NONE;
52,47;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9262825;NONE;
52,48;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9355781;NONE;
52,49;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9460166;NONE;
52,5;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9550448;NONE;
52,51;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9651630;NONE;
52,52;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9742132;NONE;
52,53;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9837646;NONE;
52,54;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:44.9928073;NONE;
52,55;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0026323;NONE;
52,56;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0216938;NONE;
52,57;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0313962;NONE;
52,58;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0404962;NONE;
52,59;20,32991;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0504722;NONE;
52,6;20,32991;2;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0596983;NONE;
52,61;20,56991;7;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0697046;NONE;
52,62;21,40991;25;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0795531;NONE;
52,63;24,40991;40;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0893244;NONE;
52,64;29,20991;51;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.0983760;NONE;
52,65;35,32991;29;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1086737;NONE;
52,66;38,80991;61;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1185395;NONE;
52,67;46,12991;76;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1269235;NONE;
52,68;55,24991;75;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1374769;NONE;
52,69;64,24991;83;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1475712;NONE;
52,7;74,20991;92;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1566833;NONE;
52,71;85,24991;125;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1668326;NONE;
52,72;100,2499;174;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1777052;NONE;
52,73;121,1299;263;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.1893590;NONE;
52,74;152,6899;136;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2006702;NONE;
52,75;169,0099;234;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2114363;NONE;
52,76;197,0899;207;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2212362;NONE;
52,77;221,9299;172;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2316458;NONE;
52,78;242,5699;154;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2408138;NONE;
52,79;261,0499;138;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2514285;NONE;
52,8;277,6099;99;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2604283;NONE;
52,81;289,4899;65;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2702665;NONE;
52,82;297,2899;18;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2804281;NONE;
52,83;299,4499;25;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2895467;NONE;
52,84;302,4499;2;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.2993020;NONE;
52,85;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3085213;NONE;
52,86;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3187354;NONE;
52,87;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3270344;NONE;
52,88;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3371267;NONE;
52,89;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3468224;NONE;
52,9;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3567120;NONE;
52,91;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3662589;NONE;
52,92;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3755357;NONE;
52,93;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3849596;NONE;
52,94;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.3947574;NONE;
52,95;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4034462;NONE;
52,96;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4133244;NONE;
52,97;302,6899;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4237828;NONE;
52,98;302,6899;-2;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4324176;NONE;
52,99;302,4499;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4519331;NONE;
53;302,5699;10;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4618153;NONE;
53,01;303,7699;12;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4705968;NONE;
53,02;305,2099;2;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4806101;NONE;
53,03;305,4499;9;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4904311;NONE;
53,04;306,5299;26;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.4995403;NONE;
53,05;309,6499;40;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.5094567;NONE;
53,06;314,4499;53;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.5195395;NONE;
53,07;320,8099;24;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:45.5284702;NONE;
53,08;323,6899;49;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:45.5385240;NONE;
53,09;329,5699;27;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:45.5483273;NONE;
53,1;332,8099;69;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:45.5571715;NONE;
53,11;341,0899;81;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:45.5670386;NONE;
53,12;350,8099;119;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:45.5767788;NONE;
53,13;365,0899;164;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:45.5886645;NONE;
53,14;384,7699;232;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:45.5995637;NONE;
53,15;412,6099;142;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:45.6106981;NONE;
53,16;429,6499;119;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6214252;NONE;
53,17;443,9299;190;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6306441;NONE;
53,18;466,7299;81;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6406088;NONE;
53,19;476,4499;71;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6514891;NONE;
53,2;484,9698;61;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6606456;NONE;
53,21;492,2899;46;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6703181;NONE;
53,22;497,8098;75;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6798041;NONE;
53,23;506,8098;39;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6894496;NONE;
53,24;511,4898;8;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.6987744;NONE;
53,25;512,4498;7;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7093230;NONE;
53,26;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7185730;NONE;
53,27;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7277299;NONE;
53,28;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7376910;NONE;
53,29;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7474436;NONE;
53,3;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7570253;NONE;
53,31;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7665050;NONE;
53,32;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7748545;NONE;
53,33;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.7950479;NONE;
53,34;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8042596;NONE;
53,35;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8139851;NONE;
53,36;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8227164;NONE;
53,37;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8325269;NONE;
53,38;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8426512;NONE;
53,39;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8525110;NONE;
53,4;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8614940;NONE;
53,41;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8710954;NONE;
53,42;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8798008;NONE;
53,43;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8903719;NONE;
53,44;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.8999567;NONE;
53,45;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9086198;NONE;
53,46;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9182917;NONE;
53,47;513,2898;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9284760;NONE;
53,48;513,2898;19;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9375636;NONE;
53,49;515,5698;20;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9468973;NONE;
53,5;517,9698;11;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9569060;NONE;
53,51;519,2899;22;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9662084;NONE;
53,52;521,9299;11;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9758647;NONE;
53,53;523,2499;23;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9862271;NONE;
53,54;526,0099;24;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:45.9952263;NONE;
53,55;528,8899;25;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0150015;NONE;
53,56;531,8899;24;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0246452;NONE;
53,57;534,7699;9;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0335849;NONE;
53,58;535,8499;16;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0438177;NONE;
53,59;537,7699;5;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0525571;NONE;
53,6;538,3699;1;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0631399;NONE;
53,61;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0716357;NONE;
53,62;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0819353;NONE;
53,63;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.0916187;NONE;
53,64;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1015319;NONE;
53,65;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1102693;NONE;
53,66;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1197211;NONE;
53,67;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1297352;NONE;
53,68;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1385540;NONE;
53,69;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1483376;NONE;
53,7;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1580409;NONE;
53,71;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1671400;NONE;
53,72;538,4899;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1768075;NONE;
53,73;538,4899;2;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1862227;NONE;
53,74;538,7299;7;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.1956516;NONE;
53,75;539,5699;6;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2059188;NONE;
53,76;540,2899;17;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2155264;NONE;
53,77;542,3298;6;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2344139;NONE;
53,78;543,0498;12;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2446510;NONE;
53,79;544,4898;11;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2532032;NONE;
53,8;545,8098;12;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2629490;NONE;
53,81;547,2498;5;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2725599;NONE;
53,82;547,8498;10;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2827995;NONE;
53,83;549,0498;13;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.2918536;NONE;
53,84;550,6098;8;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3014341;NONE;
53,85;551,5698;19;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3107645;NONE;
53,86;553,8499;27;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3203832;NONE;
53,87;557,0898;14;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3302734;NONE;
53,88;558,7698;28;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3403626;NONE;
53,89;562,1298;12;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3494457;NONE;
53,9;563,5698;20;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3592624;NONE;
53,91;565,9698;23;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3682516;NONE;
53,92;568,7299;14;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3788154;NONE;
53,93;570,4099;32;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3884839;NONE;
53,94;574,2499;18;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.3974482;NONE;
53,95;576,4099;38;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4069423;NONE;
53,96;580,9698;39;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4164830;NONE;
53,97;585,6498;20;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4267975;NONE;
53,98;588,0499;44;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4367338;NONE;
53,99;593,3299;49;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4461656;NONE;
54;599,2099;50;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4546883;NONE;
54,01;605,2099;37;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4651265;NONE;
54,02;609,6499;29;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4837994;NONE;
54,03;613,1299;26;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.4935330;NONE;
54,04;616,2499;27;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5034949;NONE;
54,05;619,4899;7;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5123630;NONE;
54,06;620,3299;12;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5229364;NONE;
54,07;621,7699;14;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5318021;NONE;
54,08;623,4499;47;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5423654;NONE;
54,09;629,0899;53;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5516108;NONE;
54,1;635,4499;55;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5613233;NONE;
54,11;642,0499;44;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5703633;NONE;
54,12;647,3299;49;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5804712;NONE;
54,13;653,2099;48;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5903268;NONE;
54,14;658,9699;39;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.5994860;NONE;
54,15;663,6499;30;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6092819;NONE;
54,16;667,2499;10;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6184953;NONE;
54,17;668,4499;15;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6285741;NONE;
54,18;670,2499;4;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6386861;NONE;
54,19;670,7299;4;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6468905;NONE;
54,2;671,2098;2;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6575297;NONE;
54,21;671,4498;1;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6663986;NONE;
54,22;671,5698;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6759071;NONE;
54,23;671,5698;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6853871;NONE;
54,24;671,5698;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.6949745;NONE;
54,25;671,5698;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7148717;NONE;
54,26;671,5698;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7237890;NONE;
54,27;671,5698;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7326964;NONE;
54,28;671,5698;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7432906;NONE;
54,29;671,5698;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7526219;NONE;
54,3;671,5698;-2;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7626700;NONE;
54,31;671,3298;-3;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7712784;NONE;
54,32;670,9698;-1;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7810116;NONE;
54,33;670,8499;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7907715;NONE;
54,34;670,8499;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.7998700;NONE;
54,35;670,8499;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8105268;NONE;
54,36;670,8499;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8196710;NONE;
54,37;670,8499;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8284908;NONE;
54,38;670,8499;1;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8388948;NONE;
54,39;670,9698;7;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8487057;NONE;
54,4;671,8099;34;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8575873;NONE;
54,41;675,8899;41;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8673685;NONE;
54,42;680,8099;44;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8774642;NONE;
54,43;686,0899;24;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8869381;NONE;
54,44;688,9699;43;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.8968635;NONE;
54,45;694,1299;17;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.9059359;NONE;
54,46;696,1699;37;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.9153743;NONE;
54,47;700,6099;13;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:46.9344011;NONE;
